Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-05-14,56.0,64.0,3.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-05-15,95.0,64.0,3.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-05-16,56.0,64.0,3.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-05-17,43.0,65.0,3.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-05-18,178.0,65.0,3.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-05-19,200.0,65.0,3.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-05-20,241.0,68.0,3.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-05-21,326.0,69.0,3.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-05-22,238.0,71.0,3.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-05-23,152.0,72.0,3.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-05-24,413.0,75.0,3.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-05-25,123.0,75.0,3.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-05-26,66.0,75.0,3.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-05-27,333.0,77.0,3.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-05-28,269.0,99.0,4.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-05-29,423.0,105.0,5.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-05-30,322.0,118.0,5.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-05-31,475.0,130.0,5.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-01,658.0,156.0,5.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-02,504.0,168.0,5.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-03,612.0,182.0,5.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-04,648.0,196.0,5.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-05,635.0,196.0,5.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-06,396.0,239.0,5.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-07,370.0,256.0,5.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-08,887.0,256.0,5.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-09,540.0,270.0,5.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-10,683.0,332.0,5.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-11,1140.0,378.0,5.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-12,687.0,393.0,5.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-13,830.0,409.0,6.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-14,1107.0,418.0,8.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-15,671.0,418.0,8.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-16,1038.0,467.0,10.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-17,571.0,467.0,10.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-18,1358.0,467.0,10.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-19,825.0,500.0,10.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-20,974.0,510.0,10.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-21,704.0,520.0,10.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-22,1055.0,544.0,10.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-23,775.0,571.0,10.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-24,1005.0,639.0,17.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-25,786.0,639.0,18.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-26,476.0,698.0,18.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-27,1062.0,698.0,18.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-28,922.0,713.0,18.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-29,704.0,762.0,21.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-06-30,480.0,762.0,21.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-01,788.0,824.0,24.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-02,787.0,858.0,24.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-03,452.0,891.0,26.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-04,497.0,918.0,27.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-05,632.0,989.0,27.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-06,672.0,989.0,27.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-07,625.0,1046.0,32.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-08,1205.0,1182.0,35.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-09,764.0,1182.0,35.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-10,629.0,1268.0,36.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-11,1244.0,1342.0,38.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-12,1232.0,1389.0,38.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-13,829.0,1433.0,39.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-14,,1512.0,40.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-15,952.0,1563.0,42.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-16,,1589.0,43.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-17,1184.0,1652.0,46.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-18,936.0,1704.0,47.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-19,914.0,1791.0,48.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-20,1179.0,1866.0,48.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-21,1117.0,1960.0,49.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-22,1732.0,2088.0,50.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-23,1304.0,2176.0,53.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-24,1473.0,2314.0,56.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-25,1074.0,2425.0,57.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-26,1908.0,2547.0,58.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-27,1931.0,2547.0,58.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-28,1859.0,2827.0,64.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-29,1253.0,2827.0,64.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-30,933.0,3017.0,67.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-07-31,1152.0,3222.0,71.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-01,929.0,3222.0,71.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-02,907.0,3621.0,74.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-03,1157.0,3691.0,80.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-04,1090.0,4063.0,93.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-05,1618.0,4063.0,93.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-06,2144.0,4224.0,96.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-07,1373.0,4475.0,99.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-08,1003.0,5079.0,108.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-09,1155.0,5079.0,108.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-10,2345.0,5232.0,113.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-11,2626.0,5541.0,120.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-12,2672.0,5929.0,125.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-13,2338.0,6302.0,132.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-14,2601.0,7050.0,135.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-15,3210.0,7327.0,139.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-16,2923.0,7738.0,145.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-17,2995.0,7738.0,145.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-18,3432.0,8579.0,157.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-19,3002.0,8579.0,157.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-20,2797.0,9068.0,164.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-21,2562.0,9463.0,169.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-22,2340.0,9707.0,173.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-23,2673.0,10121.0,180.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-24,2388.0,10437.0,188.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-25,2647.0,11009.0,199.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-26,2451.0,11281.0,203.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-27,3114.0,11834.0,210.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-28,1481.0,12274.0,219.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-29,2241.0,12629.0,226.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-30,2991.0,12958.0,231.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-08-31,2878.0,13423.0,232.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-01,3255.0,13966.0,237.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-02,3606.0,14624.0,242.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-03,3812.0,15156.0,250.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-04,3382.0,15773.0,254.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-05,2756.0,16445.0,262.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-06,4291.0,17094.0,272.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-07,3816.0,17749.0,285.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-08,3918.0,18833.0,296.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-09,2695.0,19583.0,314.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-10,4009.0,20462.0,324.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-11,1999.0,20939.0,339.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-12,2725.0,21908.0,352.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-13,3494.0,22348.0,354.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-14,3137.0,22781.0,362.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-15,5087.0,23515.0,368.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-16,3971.0,24144.0,383.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-17,3217.0,24936.0,394.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-18,3318.0,25822.0,409.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-19,3461.0,26438.0,422.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-20,,27234.0,430.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-21,,27949.0,438.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-22,,28796.0,454.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-23,,29446.0,464.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-24,,30097.0,473.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-25,,30632.0,474.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-26,,31290.0,491.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-27,,31828.0,499.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-28,,32364.0,520.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-29,,33213.0,527.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-09-30,,34014.0,540.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-01,,34525.0,551.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-02,,35208.0,559.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-03,,35717.0,570.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-04,,36087.0,578.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-05,,36809.0,592.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-06,,37437.0,596.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-07,,38468.0,602.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-08,,39513.0,608.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-09,,40292.0,616.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-10,,41368.0,621.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-11,,41686.0,623.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-12,,42712.0,631.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-13,,43821.0,644.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-14,,44985.0,656.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-15,,45821.0,669.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-16,,46676.0,681.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-17,,47845.0,699.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-18,,47845.0,699.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-19,,48790.0,725.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-20,,49949.0,732.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-21,,50906.0,746.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-22,,51625.0,765.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-23,,52620.0,768.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-24,6002.0,53384.0,774.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-25,3815.0,54374.0,790.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-26,3405.0,56013.0,795.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-27,,57223.0,801.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-28,3140.0,57975.0,812.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-29,,58874.0,823.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-30,1655.0,59656.0,831.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-10-31,3320.0,60628.0,847.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-11-01,4044.0,61095.0,857.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-11-02,3227.0,62045.0,871.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-11-03,3726.0,62907.0,880.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-11-04,3384.0,63688.0,893.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-11-05,4368.0,64587.0,900.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-11-06,2159.0,65440.0,907.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-11-07,3788.0,66444.0,915.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-11-08,3969.0,67039.0,920.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-11-09,4221.0,68117.0,929.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-11-10,4082.0,69040.0,944.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-11-11,3598.0,70010.0,957.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-11-12,3864.0,70885.0,970.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-11-13,,71804.0,985.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-11-14,5841.0,72628.0,995.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-11-15,,72628.0,995.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-11-16,,73602.0,1017.0
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,2020-11-17,,74324.0,1025.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-02-28,,1.0,
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-02-29,,1.0,
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-01,,1.0,
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-02,,1.0,
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-11,,3.0,
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-12,,3.0,
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-14,,6.0,
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-15,,9.0,
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-16,,14.0,
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-17,118.0,17.0,
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-18,193.0,25.0,
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-19,,33.0,
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-20,,48.0,
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-21,,69.0,1.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-22,,105.0,1.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-23,,143.0,1.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-24,,179.0,1.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-25,,209.0,2.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-26,,274.0,4.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-27,,299.0,4.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-28,1405.0,358.0,5.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-29,1524.0,394.0,7.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-30,1467.0,484.0,7.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-03-31,,484.0,7.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-01,,533.0,7.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-02,3049.0,581.0,8.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-03,2809.0,649.0,9.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-04,2944.0,771.0,9.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-05,2269.0,771.0,9.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-06,1954.0,811.0,13.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-07,2208.0,843.0,14.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-08,,880.0,15.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-09,,912.0,15.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-10,3242.0,955.0,15.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-11,2421.0,999.0,17.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-12,,1053.0,23.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-13,,1062.0,24.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-14,1187.0,1070.0,24.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-15,1987.0,1070.0,24.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-16,3860.0,1091.0,29.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-17,4564.0,1149.0,32.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-18,5715.0,1239.0,33.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-19,5219.0,1298.0,33.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-20,2317.0,1326.0,36.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-21,4401.0,1350.0,37.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-22,6040.0,1370.0,38.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-23,6798.0,1398.0,38.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-24,7401.0,1410.0,40.0
Lithuania,Europe,55.17,23.88,7,6.56,4.38,29524.26,2827721,43,20,2020-04-25,7956.0,1410.0,40.0
